Unnamed: 0,Date,Article_title,Stock_symbol,Url,Publisher,Author,Article,Lsa_summary,Luhn_summary,Textrank_summary,Lexrank_summary,sentiment_label,sentiment_score
1255231,2020-06-02 00:00:00+00:00,"ESPAÑOL • Warren Buffet y Elon Musk, Saqueos en Dispensarios, Aurora Cannabis y Aphria, Clever Leaves, Carey Hart y Más",TSLA,https://www.benzinga.com/markets/cannabis/20/06/16165422/espa-ol-warren-buffet-y-elon-musk-saqueos-en-dispensarios-aurora-cannabis-y-aphria-clever-leaves,Javier Hasse,,,,,,,neutral,0.5191968083381653
1255232,2020-06-02 00:00:00+00:00,Could COVID-19 Be Good For EVs?,TSLA,https://www.benzinga.com/markets/penny-stocks/20/06/16161757/could-covid-19-be-good-for-evs,IAM Newswire,,,,,,,neutral,0.7261809706687927
1255233,2020-06-02 00:00:00+00:00,"Tesla Analyst Values SpaceX At $50B, With Starlink The Biggest Growth Driver",TSLA,https://www.benzinga.com/analyst-ratings/analyst-color/20/06/16160239/tesla-analyst-values-spacex-at-50b-with-starlink-the-biggest-growth-driver,Elizabeth Balboa,,,,,,,positive,0.7221607565879822
1255234,2020-06-02 00:00:00+00:00,Financials Sector Could Be In Focus Today As Treasury Yields Tick Higher,TSLA,https://www.benzinga.com/markets/20/06/16160485/financials-sector-could-be-in-focus-today-as-treasury-yields-tick-higher,JJ Kinahan,,,,,,,neutral,0.6837326884269714
1255235,2020-06-02 00:00:00+00:00,Electric Cars Represented 43.1% Share Of All New Car Sales In Norway In May,TSLA,https://www.benzinga.com/news/20/06/16160436/electric-cars-represented-43-1-share-of-all-new-car-sales-in-norway-in-may,Benzinga Newsdesk,,,,,,,neutral,0.9283924698829652
1255236,2020-06-02 00:00:00+00:00,Tesla CEO Musk Says Other Three Officers Should Be Charged In Floyd's Murder Case,TSLA,https://www.benzinga.com/news/20/06/16156648/tesla-ceo-musk-says-other-three-officers-should-be-charged-in-floyds-murder-case,Neer Varshney,,,,,,,negative,0.5189882516860962
1255237,2020-06-02 00:00:00+00:00,Elon Musk Tweets: Off Twitter for a while,TSLA,https://www.benzinga.com/news/20/06/16157182/elon-musk-tweets-off-twitter-for-a-while,Charles Gross,,,,,,,neutral,0.7844753861427307
1255238,2020-06-01 00:00:00+00:00,"SpaceX Falcon 9 Launch A 'Major Shot In The Arm' For Tesla Brand, Analyst Says",TSLA,https://www.benzinga.com/analyst-ratings/analyst-color/20/06/16153092/spacex-falcon-9-launch-a-major-shot-in-the-arm-for-tesla-brand-analyst-says,Wayne Duggan,,,,,,,positive,0.9126262068748474
1255239,2020-06-01 00:00:00+00:00,"Wedbush Maintains Neutral Rating On Tesla, Says 'We continue to believe EV demand in China is starting to accelerate with Tesla competing with a number of domestic and international competitors for market share'",TSLA,https://www.benzinga.com/analyst-ratings/analyst-color/20/06/16153475/wedbush-maintains-neutral-rating-on-tesla-says-we-continue-to-believe-ev-demand-in-,Benzinga Newsdesk,,,,,,,positive,0.9542381167411804
1255240,2020-06-01 00:00:00+00:00,Wedbush Says 'Battery enhancements and China remain key to the Telsa story',TSLA,https://www.benzinga.com/analyst-ratings/analyst-color/20/06/16153467/wedbush-says-battery-enhancements-and-china-remain-key-to-the-telsa-story,Benzinga Newsdesk,,,,,,,neutral,0.5228676199913025
1255241,2020-06-01 00:00:00+00:00,"Wedbush Says 'SpaceX Success Further Elevates Musk and Tesla Brand'; Says While Tesla And SpaceX Are Separate, 'from a consumer perspective the Musk DNA remains the linchpin to both of these next generation technology stalwarts'",TSLA,https://www.benzinga.com/analyst-ratings/analyst-color/20/06/16153464/wedbush-says-spacex-success-further-elevates-musk-and-tesla-brand-says-while-tesla-,Benzinga Newsdesk,,,,,,,positive,0.8523215055465698
1255242,2020-06-01 00:00:00+00:00,"Tesla Shares Spike, Hitting Session High Of $886.6 After Wedbush Note Rumors",TSLA,https://www.benzinga.com/news/20/06/16153110/tesla-shares-spike-hitting-session-high-of-886-6-after-wedbush-note-rumors,Benzinga Newsdesk,,,,,,,positive,0.8774170279502869
1255243,2020-06-01 00:00:00+00:00,"Watching Teslare Shares As Hearing Wedbush Publishing Note On Space X Launch, Battery Announcement",TSLA,https://www.benzinga.com/news/20/06/16153096/watching-teslare-shares-as-hearing-wedbush-publishing-note-on-space-x-launch-battery-announcement,Benzinga Newsdesk,,,,,,,neutral,0.9223485589027404
1255244,2020-06-01 00:00:00+00:00,PreMarket Prep Stock Of The Day: Tesla,TSLA,https://www.benzinga.com/trading-ideas/long-ideas/20/06/16151640/premarket-prep-stock-of-the-day-tesla,Joel Elconin,,,,,,,neutral,0.9319501519203186
1255245,2020-06-01 00:00:00+00:00,"Shares of several consumer discretionary companies are trading higher as equities gain amid continued optimism towards a rebound in economic activity, which could lead to a potential rebound in spending.",TSLA,https://www.benzinga.com/wiim/20/06/16151071/shares-of-several-consumer-discretionary-companies-are-trading-higher-as-equities-gain-amid-continue,Benzinga Newsdesk,,,,,,,positive,0.9426091909408568
1255246,2020-06-01 00:00:00+00:00,"NASA Astronauts Launched By SpaceX Reach International Space Station, Celebrate Historic Moment",TSLA,https://www.benzinga.com/news/20/06/16147025/nasa-astronauts-launched-by-spacex-reach-international-space-station-celebrate-historic-moment,Neer Varshney,,,,,,,neutral,0.7972022294998169
1255247,2020-06-01 00:00:00+00:00,"Cramer Gives His Opinion On Caleres, Cognex And More",TSLA,https://www.benzinga.com/markets/penny-stocks/20/06/16148260/cramer-gives-his-opinion-on-caleres-cognex-and-more,Craig Jones,,,,,,,neutral,0.9472101926803588
1255248,2020-06-01 00:00:00+00:00,"Nio CEO Says Tesla An Ally In Increasing Sales, Remains Bullish On Chinese EV Market Growth",TSLA,https://www.benzinga.com/news/20/06/16146910/nio-ceo-says-tesla-an-ally-in-increasing-sales-remains-bullish-on-chinese-ev-market-growth,Neer Varshney,,,,,,,positive,0.929811418056488
1255249,2020-06-01 00:00:00+00:00,"Elon Musk's Baby Has A Nickname, Grimes Reveals",TSLA,https://www.benzinga.com/news/20/06/16146849/elon-musks-baby-has-a-nickname-grimes-reveals,Shivdeep Dhaliwal,,,,,,,neutral,0.9085165858268738
1255250,2020-05-31 00:00:00+00:00,Elon Musk's SpaceX Capsule Links Up With Space Station,TSLA,https://www.benzinga.com/news/20/05/16146011/elon-musks-spacex-capsule-links-up-with-space-station,Charles Gross,,,,,,,neutral,0.7540645599365234
1255251,2020-05-30 00:00:00+00:00,American Astronauts Safely Launched into Space Aboard Elon Musk's SpaceX Rocket; Scheduled to Dock With International Space Station on Sunday,TSLA,https://www.benzinga.com/news/20/05/16145707/american-astronauts-safely-launched-into-space-aboard-elon-musks-spacex-rocket-scheduled-to-dock-wit,Charles Gross,,,,,,,neutral,0.8629632592201233
1255252,2020-05-30 00:00:00+00:00,Tesla's Stock And SpaceX Launches: Are Traders Looking For A Connection?,TSLA,https://www.benzinga.com/analyst-ratings/analyst-color/20/05/16145290/teslas-stock-and-spacex-launches-are-traders-looking-for-a-connection,Tyree Gorges,,,,,,,neutral,0.8865649104118347
1255253,2020-05-29 00:00:00+00:00,"Benzinga's Top Upgrades, Downgrades For May 29, 2020",TSLA,https://www.benzinga.com/markets/penny-stocks/20/05/16138315/benzingas-top-upgrades-downgrades-for-may-29-2020,Lisa Levin,,,,,,,negative,0.5630978941917419
1255254,2020-05-29 00:00:00+00:00,20 Tesla Employees Worked At SpaceX Ahead Of NASA Astronauts Launch,TSLA,https://www.benzinga.com/news/20/05/16135249/twenty-tesla-employees-worked-at-spacex-ahead-of-nasa-astronauts-launch-report,Neer Varshney,,,,,,,neutral,0.9276294708251952
1255255,2020-05-29 00:00:00+00:00,"Daiwa Capital Initiates Coverage On Tesla with Outperform Rating, Announces Price Target of $910",TSLA,https://www.benzinga.com/news/20/05/16135910/daiwa-capital-initiates-coverage-on-tesla-with-outperform-rating-announces-price-target-of-910,Vick Meyer,,,,,,,positive,0.837571918964386
1255256,2020-05-29 00:00:00+00:00,Tesla's Annual Shareholders Meeting Scheduled For July 7,TSLA,https://www.benzinga.com/news/20/05/16135443/teslas-annual-shareholders-meeting-scheduled-for-july-7,Shivdeep Dhaliwal,,,,,,,neutral,0.9430536031723022
1255257,2020-05-28 00:00:00+00:00,Tesla To Give Musk $700M In Incentives Payment,TSLA,https://www.benzinga.com/news/20/05/16134427/tesla-to-give-musk-700m-in-incentives-payment,Shivdeep Dhaliwal,,,,,,,positive,0.7161749005317688
1255258,2020-05-28 00:00:00+00:00,Tesla's FSD Package Shows Automaker's Potential For Software Revenue,TSLA,https://www.benzinga.com/analyst-ratings/analyst-color/20/05/16129354/teslas-fsd-package-shows-automakers-potential-for-software-revenue-says-morgan-stan,Shanthi Rexaline,,,,,,,positive,0.8203468322753906
1255259,2020-05-28 00:00:00+00:00,'Tesla Requests Approval To Sell Model 3 With Cheaper Battery Chemistry' -InsideEVs,TSLA,https://www.benzinga.com/news/20/05/16131024/tesla-requests-approval-to-sell-model-3-with-cheaper-battery-chemistry-insideevs,Benzinga Newsdesk,,,,,,,neutral,0.5418713688850403
1255260,2020-05-28 00:00:00+00:00,'Biggest UK solar plant approved' -BBC Report,TSLA,https://www.benzinga.com/news/20/05/16129940/biggest-uk-solar-plant-approved-bbc-report,Benzinga Newsdesk,,,,,,,neutral,0.8442527651786804
1255261,2020-05-28 00:00:00+00:00,"Here's How Amazon Could Become A Threat To Tesla, Ford And More With Zoox Buy",TSLA,https://www.benzinga.com/analyst-ratings/analyst-color/20/05/16128693/heres-how-amazon-could-become-a-threat-to-tesla-ford-and-more-with-zoox-buy,Elizabeth Balboa,,,,,,,neutral,0.8711290955543518
1255262,2020-05-28 00:00:00+00:00,3 ETFs For Investors Looking To Access The Final Frontier,TSLA,https://www.benzinga.com/trading-ideas/long-ideas/20/05/16124094/3-etfs-for-investors-looking-to-access-the-final-frontier,ETF Professor,,,,,,,neutral,0.8164808750152588
1255263,2020-05-28 00:00:00+00:00,Tesla Leads Electric Car Sales In South Korea Thanks To Model 3,TSLA,https://www.benzinga.com/news/20/05/16124337/tesla-leads-electric-car-sales-in-south-korea-thanks-to-model-3,Neer Varshney,,,,,,,positive,0.7893018126487732
1255264,2020-05-27 00:00:00+00:00,Jay Leno Takes Elon Musk For A Drive In A Tesla Cybertruck,TSLA,https://www.benzinga.com/media/20/05/16120084/jay-leno-takes-elon-musk-for-a-drive-in-a-tesla-cybertruck,Jayson Derrick,,,,,,,neutral,0.9292289614677428
1255265,2020-05-27 00:00:00+00:00,What To Know About NASA And SpaceX's Crew Dragon Launch,TSLA,https://www.benzinga.com/news/20/05/16117500/what-to-know-about-nasa-and-spacexs-crew-dragon-launch,Tanzeel Akhtar,,,,,,,neutral,0.9237642288208008
1255266,2020-05-27 00:00:00+00:00,"Twitter Account Highlights Negative Analyst Sentiment On Tesla Following Co.'s North American Price Cuts News, Cites Roth Capital Analyst, Gordon Johnson Of GLJ Research",TSLA,https://www.benzinga.com/analyst-ratings/analyst-color/20/05/16117080/twitter-account-highlights-negative-analyst-sentiment-on-tesla-following-co-s-north,Benzinga Newsdesk,,,,,,,negative,0.9504955410957336
1255267,2020-05-27 00:00:00+00:00,Why Tesla 'Appears To Be Turning The Corner' Heading Into Summer,TSLA,https://www.benzinga.com/analyst-ratings/analyst-color/20/05/16115981/why-tesla-appears-to-be-turning-the-corner-heading-into-summer,Wayne Duggan,,,,,,,neutral,0.8615912199020386
1255268,2020-05-27 00:00:00+00:00,10 Biggest Price Target Changes For Wednesday,TSLA,https://www.benzinga.com/analyst-ratings/price-target/20/05/16115387/10-biggest-price-target-changes-for-wednesday,Lisa Levin,,,,,,,neutral,0.8142687678337097
1255269,2020-05-27 00:00:00+00:00,"Wedbush Maintains Neutral on Tesla, Raises Price Target to $800",TSLA,https://www.benzinga.com/news/20/05/16114097/wedbush-maintains-neutral-on-tesla-raises-price-target-to-800,Benzinga_Newsdesk,,,,,,,positive,0.532652735710144
1255270,2020-05-27 00:00:00+00:00,Tesla To Reduce Car Prices In North America And China,TSLA,https://www.benzinga.com/news/20/05/16113140/tesla-to-reduce-car-prices-in-north-america-and-china,Shivdeep Dhaliwal,,,,,,,positive,0.8642619848251343
1255271,2020-05-27 00:00:00+00:00,"Tesla to Cut Prices for Some Models in N. America, China",TSLA,https://www.benzinga.com/news/20/05/16113555/tesla-to-cut-prices-for-some-models-in-n-america-china,Charles Gross,,,,,,,negative,0.913417398929596
1255272,2020-05-26 00:00:00+00:00,'All eyes on Tesla's recovery in China — rumors of massive backlog' -Elektrek Report,TSLA,https://www.benzinga.com/news/20/05/16108143/all-eyes-on-teslas-recovery-in-china-rumors-of-massive-backlog-elektrek-report,Benzinga Newsdesk,,,,,,,negative,0.5512217283248901
1255273,2020-05-26 00:00:00+00:00,Automotive Industry Eyes Slow Recovery,TSLA,https://www.benzinga.com/markets/20/05/16106863/automotive-industry-eyes-slow-recovery,IAM Newswire,,,,,,,negative,0.921933889389038
1255274,2020-05-26 00:00:00+00:00,Grimes And Musk Rename Baby To Comply With California Law,TSLA,https://www.benzinga.com/news/20/05/16102970/grimes-and-musk-rename-baby-to-comply-with-california-law,Shivdeep Dhaliwal,,,,,,,neutral,0.8632447123527527
1255275,2020-05-23 00:00:00+00:00,Elon Musk Scraps Plan to Make Electric Pickup Smaller,TSLA,https://www.benzinga.com/news/20/05/16100534/elon-musk-scraps-plan-to-make-electric-pickup-smaller,Charles Gross,,,,,,,negative,0.690703272819519
1255276,2020-05-22 00:00:00+00:00,"Tesla Employees Fear Conditions At Factory, Describe It As 'Modern-Day Sweatshop'",TSLA,https://www.benzinga.com/news/20/05/16091773/tesla-employees-fear-conditions-at-factory-describe-it-as-modern-day-sweatshop,Shivdeep Dhaliwal,,,,,,,negative,0.7685873508453369
1255277,2020-05-21 00:00:00+00:00,"Today's Pickup: Ford Reopens Two Facilities, Twice In The Same Week Over COVID-19 Scare",TSLA,https://www.benzinga.com/news/20/05/16088077/todays-pickup-ford-reopens-two-facilities-twice-in-the-same-week-over-covid-19-scare,FreightWaves,,,,,,,positive,0.8974898457527161
1255278,2020-05-21 00:00:00+00:00,"Bill Ackman Makes Pitch To Elon Musk For New HQ, Channels Howard Hughes",TSLA,https://www.benzinga.com/news/20/05/16088107/bill-ackman-makes-pitch-to-elon-musk-for-new-hq-channels-howard-hughes,Wayne Duggan,,,,,,,neutral,0.8752568960189819
1255279,2020-05-21 00:00:00+00:00,"The Auto Industry Is Getting Back Online, And That's Good For Electrification",TSLA,https://www.benzinga.com/markets/penny-stocks/20/05/16084269/the-auto-industry-is-getting-back-online-and-thats-good-for-electrification,IAM Newswire,,,,,,,positive,0.8234861493110657
1255280,2020-05-21 00:00:00+00:00,"'Tesla goes back to 'normal' manufacturing operations, calls more workers to come back to work' -Electrek",TSLA,https://www.benzinga.com/media/20/05/16087755/tesla-goes-back-to-normal-manufacturing-operations-calls-more-workers-to-come-back-to-work-electrek,Benzinga Newsdesk,,,,,,,neutral,0.7720271944999695
1255281,2020-05-21 00:00:00+00:00,"'Inspired by our namesake Howard Hughes, another visionary American, we propose a few alternatives for your Nevada or Texas move. @HowardHughesCo owns master planned cities where we can create @Tesla new HQ...' -Tweet From Bill Ackman",TSLA,https://www.benzinga.com/general/hedge-funds/20/05/16087748/inspired-by-our-namesake-howard-hughes-another-visionary-american-we-propose-a-few-alternativ,Benzinga Newsdesk,,,,,,,neutral,0.8903256058692932
1255282,2020-05-21 00:00:00+00:00,Apple Vs. Tesla: Morgan Stanley Breaks Down The Parallels,TSLA,https://www.benzinga.com/analyst-ratings/analyst-color/20/05/16084937/apple-vs-tesla-morgan-stanley-breaks-down-the-parallels,Elizabeth Balboa,,,,,,,negative,0.5091788172721863
1255283,2020-05-21 00:00:00+00:00,"New Investors Pile In, Fuel Record Rise In Account Openings, Trading Volumes",TSLA,https://www.benzinga.com/fintech/20/05/16086818/new-investors-pile-in-fuel-record-rise-in-account-openings-trading-volumes,Renato Capelj,,,,,,,neutral,0.4702000617980957
1255284,2020-05-21 00:00:00+00:00,'Tesla and California Are Making Nice. The Next Factories Will Be Somewhere Else' -Barron's Article,TSLA,https://www.benzinga.com/news/20/05/16086675/tesla-and-california-are-making-nice-the-next-factories-will-be-somewhere-else-barrons-article,Benzinga Newsdesk,,,,,,,neutral,0.8949313163757324
1255285,2020-05-21 00:00:00+00:00,'Tesla Gigafactory Shanghai expansion is back in full swing' -Electrek,TSLA,https://www.benzinga.com/news/20/05/16086571/tesla-gigafactory-shanghai-expansion-is-back-in-full-swing-electrek,Benzinga Newsdesk,,,,,,,positive,0.7439725399017334
1255286,2020-05-21 00:00:00+00:00,'Could Tesla Reveal A 700-Mile Model 3? New Battery Tech May Make This Possible' -InsideEVs,TSLA,https://www.benzinga.com/news/20/05/16086307/could-tesla-reveal-a-700-mile-model-3-new-battery-tech-may-make-this-possible-insideevs,Benzinga Newsdesk,,,,,,,neutral,0.6325564384460449
1255287,2020-05-21 00:00:00+00:00,'Tesla starts deliveries of new Model 3 Long Range RWD made-in-China car' -Electrek,TSLA,https://www.benzinga.com/20/05/16085253/tesla-starts-deliveries-of-new-model-3-long-range-rwd-made-in-china-car-electrek,Benzinga Newsdesk,,,,,,,neutral,0.5652497410774231
1255288,2020-05-20 00:00:00+00:00,Tesla Will Not Pursue Its Lawsuit Against Alameda County Over Factory Reopening: Report,TSLA,https://www.benzinga.com/news/20/05/16081834/tesla-will-not-pursue-its-lawsuit-against-alameda-county-over-factory-reopening-report,Shivdeep Dhaliwal,,,,,,,neutral,0.6287247538566589
1255289,2020-05-20 00:00:00+00:00,CleanSpark Shares Up 16% For Session; Hearing Rumor Company Is Work With Tesla,TSLA,https://www.benzinga.com/news/20/05/16079149/cleanspark-shares-up-16-for-session-hearing-rumor-company-is-work-with-tesla,Benzinga Newsdesk,,,,,,,positive,0.9193230867385864
1255290,2020-05-20 00:00:00+00:00,Tesla Shares Quiet As Hearing Court Records Show Co. Dropped Suit Against California County Over Reopening Its Vehicle Factory Against Lockdown Orders,TSLA,https://www.benzinga.com/news/20/05/16078886/tesla-shares-quiet-as-hearing-court-records-show-co-dropped-suit-against-california-county-over-reop,Benzinga Newsdesk,,,,,,,negative,0.9407719969749452
1255291,2020-05-20 00:00:00+00:00,Wednesday's Market Minute: Gettin' Nowhere Fast,TSLA,https://www.benzinga.com/news/20/05/16077385/wednesdays-market-minute-gettin-nowhere-fast,TD Ameritrade Network,,,,,,,neutral,0.6158048510551453
1255292,2020-05-20 00:00:00+00:00,Analysts React To Joe Rogan's Spotify Deal: 'This Is Undoubtedly A Coup',TSLA,https://www.benzinga.com/analyst-ratings/analyst-color/20/05/16076573/analysts-react-to-joe-rogans-spotify-deal-this-is-undoubtedly-a-coup,Wayne Duggan,,,,,,,positive,0.6522198915481567
1255293,2020-05-20 00:00:00+00:00,McDonald's Faces Class Action Over Lack Of Worker Protection Against Coronavirus,TSLA,https://www.benzinga.com/news/20/05/16072339/mcdonalds-faces-class-action-over-lack-of-worker-protection-against-coronavirus,Neer Varshney,,,,,,,negative,0.961359977722168
1255294,2020-05-20 00:00:00+00:00,"Tesla Starts Delivering China-made, Longer Range Model 3 Vehicles",TSLA,https://www.benzinga.com/news/20/05/16072678/tesla-starts-delivering-china-made-longer-range-model-3-vehicles,Benzinga Newsdesk,,,,,,,neutral,0.7489624619483948
1255295,2020-05-20 00:00:00+00:00,California Governor Believes Tesla Isn't Moving Out Of The State Anytime Soon,TSLA,https://www.benzinga.com/government/20/05/16072087/california-governor-believes-tesla-isnt-moving-out-of-the-state-anytime-soon,Neer Varshney,,,,,,,neutral,0.7616007924079895
1255296,2020-05-19 00:00:00+00:00,Panasonic To Resume Production At Tesla's New York Factory On Wednesday: Report,TSLA,https://www.benzinga.com/news/20/05/16071951/panasonic-to-resume-production-at-teslas-new-york-factory-on-wednesday-report,Neer Varshney,,,,,,,neutral,0.9234797954559326
1255297,2020-05-19 00:00:00+00:00,"Wallbox, A Company Founded By Former Tesla Employees, Closes $13M Seed Round",TSLA,https://www.benzinga.com/markets/20/05/16069766/wallbox-a-company-founded-by-former-tesla-employees-closes-13m-seed-round,FreightWaves,,,,,,,neutral,0.6703770756721497
1255298,2020-05-19 00:00:00+00:00,Telemedicine A COVID-19 Winner,TSLA,https://www.benzinga.com/markets/20/05/16066297/telemedicine-a-covid-19-winner,IAM Newswire,,,,,,,neutral,0.8939315676689148
1255299,2020-05-19 00:00:00+00:00,Detroit's Big 3 Automakers Resume Production,TSLA,https://www.benzinga.com/markets/20/05/16066296/detroits-big-3-automakers-resume-production,IAM Newswire,,,,,,,neutral,0.7040390968322754
1255300,2020-05-19 00:00:00+00:00,'Tesla shows the scale of Gigafactory Berlin ahead of groundbreaking' -Elektrek Report,TSLA,https://www.benzinga.com/news/20/05/16067438/tesla-shows-the-scale-of-gigafactory-berlin-ahead-of-groundbreaking-elektrek-report,Benzinga Newsdesk,,,,,,,neutral,0.7025979161262512
1255301,2020-05-19 00:00:00+00:00,"JMP Securities Maintains Market Outperform on Tesla, Lowers Price Target to $1001",TSLA,https://www.benzinga.com/news/20/05/16065125/jmp-securities-maintains-market-outperform-on-tesla-lowers-price-target-to-1001,vishwanath@benzinga.com,,,,,,,negative,0.6636909246444702
1255302,2020-05-19 00:00:00+00:00,"Tesla is set to produce 4,000 electric cars per week in Shanghai next month, Model Y in Q1 2021",TSLA,https://www.benzinga.com/news/20/05/16064521/tesla-is-set-to-produce-4-000-electric-cars-per-week-in-shanghai-next-month-model-y-in-q1-2021,Benzinga Newsdesk,,,,,,,neutral,0.8031980991363525
1255303,2020-05-19 00:00:00+00:00,Tesla's Car Registrations Slumped In China In April,TSLA,https://www.benzinga.com/news/20/05/16061724/teslas-car-registrations-slumped-in-china-in-april,Shivdeep Dhaliwal,,,,,,,negative,0.9755430817604064
1255304,2020-05-19 00:00:00+00:00,A Peek Into The Markets: US Stock Futures Edge Lower Following Monday's Rally,TSLA,https://www.benzinga.com/news/20/05/16062182/a-peek-into-the-markets-us-stock-futures-edge-lower-following-mondays-rally,Lisa Levin,,,,,,,negative,0.9646050930023192
1255305,2020-05-19 00:00:00+00:00,Elon Musk Tweets: Tesla Full Self-Driving option cost rises by ~$1000 worldwide on July 1st,TSLA,https://www.benzinga.com/tech/20/05/16062075/elon-musk-tweets-tesla-full-self-driving-option-cost-rises-by-1000-worldwide-on-july-1st,Charles Gross,,,,,,,positive,0.8730449676513672
1255306,2020-05-19 00:00:00+00:00,Tesla's China Car Registrations Plunge 64% in April,TSLA,https://www.benzinga.com/news/20/05/16062070/teslas-china-car-registrations-plunge-64-in-april,Charles Gross,,,,,,,negative,0.9631158709526062
1255307,2020-05-18 00:00:00+00:00,"Tesla 'Full Self-Driving' To Cost Extra $1,000 Starting July, Musk Says",TSLA,https://www.benzinga.com/news/20/05/16061482/tesla-full-self-driving-to-cost-extra-1-000-starting-july-musk-says,Neer Varshney,,,,,,,neutral,0.7944866418838501
1255308,2020-05-18 00:00:00+00:00,"Panasonic Hopes To Recharge Tesla Battery Partnership, Eyes Gigafactory Expansion",TSLA,https://www.benzinga.com/news/20/05/16057938/panasonic-hopes-to-recharge-tesla-battery-partnership-eyes-gigafactory-expansion,Tanzeel Akhtar,,,,,,,neutral,0.7110788226127625
1255309,2020-05-18 00:00:00+00:00,Tesla Shares Quiet Despite Hearing Co. Near Qualification For Inclusion In S&P 500,TSLA,https://www.benzinga.com/news/20/05/16057247/tesla-shares-quiet-despite-hearing-co-near-qualification-for-inclusion-in-s-p-500,Benzinga Newsdesk,,,,,,,negative,0.5823742747306824
1255310,2020-05-18 00:00:00+00:00,"Hearing Tesla Workers Arriving For Work At Plant In Fremont, Parking Lot Filling Up",TSLA,https://www.benzinga.com/news/20/05/16056696/hearing-tesla-workers-arriving-for-work-at-plant-in-fremont-parking-lot-filling-up,Benzinga Newsdesk,,,,,,,neutral,0.4940325915813446
1255311,2020-05-18 00:00:00+00:00,Tesla shares are trading higher after the company received approval to resume production at its Fremont plant.,TSLA,https://www.benzinga.com/wiim/20/05/16053977/tesla-shares-are-trading-higher-after-the-company-received-approval-to-resume-production-at-its-frem,Luke J Jacobi,,,,,,,positive,0.94044691324234
1255312,2020-05-18 00:00:00+00:00,Illinois Will Classify Defying Stay-At-Home Orders As Misdemeanor For Businesses,TSLA,https://www.benzinga.com/government/20/05/16052898/illinois-will-classify-defying-stay-at-home-orders-as-misdemeanor-for-businesses,Shivdeep Dhaliwal,,,,,,,neutral,0.5065457224845886
