Unnamed: 0,Date,Article_title,Stock_symbol,Url,Publisher,Author,Article,Lsa_summary,Luhn_summary,Textrank_summary,Lexrank_summary,sentiment_label,sentiment_score
76190,2020-06-02 00:00:00+00:00,"Pepper Spray, Books On Racism, 'I Can't Breathe' Merchandise Are Top Sellers On Amazon As Protests Rage",AMZN,https://www.benzinga.com/news/20/06/16156515/pepper-spray-books-on-racism-i-cant-breathe-merchandise-are-top-sellers-on-amazon-as-protests-rage,Neer Varshney,,,,,,,neutral,0.8817574977874756
76191,2020-06-01 00:00:00+00:00,Amazon Looks To Establish Supply Chain Trust With New Blockchain Patent,AMZN,https://www.benzinga.com/news/20/06/16154615/amazon-looks-to-establish-supply-chain-trust-with-new-blockchain-patent,FreightWaves,,,,,,,positive,0.63075852394104
76192,2020-06-01 00:00:00+00:00,Making Sense Of Why Consumers Are Switching Their Grocery Store Habits,AMZN,https://www.benzinga.com/news/20/06/16146064/making-sense-of-why-consumers-are-switching-their-grocery-store-habits,Jayson Derrick,,,,,,,neutral,0.8858935832977295
76193,2020-06-01 00:00:00+00:00,"Amazon Curtails Some Service, Highways Closed, As Protests Impact Freight And Driver Safety",AMZN,https://www.benzinga.com/news/20/06/16150798/amazon-curtails-some-service-highways-closed-as-protests-impact-freight-and-driver-safety,FreightWaves,,,,,,,negative,0.961294651031494
76194,2020-06-01 00:00:00+00:00,How Social Media Stocks Fared During The Pandemic,AMZN,https://www.benzinga.com/opinion/20/06/16150869/how-social-media-stocks-fared-during-the-pandemic,IAM Newswire,,,,,,,neutral,0.5889469981193542
76195,2020-06-01 00:00:00+00:00,"Gun, Security Stocks Trade Higher After Weekend Protests Turn Violent And Destructive",AMZN,https://www.benzinga.com/news/20/06/16150247/gun-security-stocks-trade-higher-after-weekend-protests-turn-violent-and-destructive,Wayne Duggan,,,,,,,negative,0.5437845587730408
76196,2020-06-01 00:00:00+00:00,10 Biggest Price Target Changes For Monday,AMZN,https://www.benzinga.com/analyst-ratings/price-target/20/06/16148982/10-biggest-price-target-changes-for-monday,Lisa Levin,,,,,,,neutral,0.7998325824737549
76197,2020-06-01 00:00:00+00:00,"Amazon Files for Mixed Shelf Offering, Size Not Disclosed",AMZN,https://www.benzinga.com/news/20/06/16148971/amazon-files-for-mixed-shelf-offering-size-not-disclosed,Luke J Jacobi,,,,,,,neutral,0.9171777963638306
76198,2020-06-01 00:00:00+00:00,"Morgan Stanley Maintains Overweight on Amazon.com, Raises Price Target to $2800",AMZN,https://www.benzinga.com/news/20/06/16148792/morgan-stanley-maintains-overweight-on-amazon-com-raises-price-target-to-2800,Rich Worthington,,,,,,,positive,0.8013321161270142
76199,2020-06-01 00:00:00+00:00,The 'Real' S&P 500 And Why The Current Rally Makes Sense,AMZN,https://www.benzinga.com/opinion/20/06/16147738/the-real-s-p-500-why-the-current-rally-makes-sense,Eric Mancini,,,,,,,neutral,0.9074739813804626
76200,2020-06-01 00:00:00+00:00,"UK Supply Chain Startup Beacon Raises $15M From Amazon CEO, Others",AMZN,https://www.benzinga.com/news/20/06/16146470/uk-supply-chain-startup-beacon-raises-15m-from-amazon-ceo-others,Neer Varshney,,,,,,,positive,0.6766189336776733
76201,2020-06-01 00:00:00+00:00,"Apple CEO Writes To Employees About George Floyd Death, Urges For 'Better, More Just World For Everyone'",AMZN,https://www.benzinga.com/news/20/06/16146417/apple-ceo-writes-to-employees-about-george-floyd-death-urges-for-better-more-just-world-for-everyone,Shivdeep Dhaliwal,,,,,,,neutral,0.8509154915809631
76202,2020-05-31 00:00:00+00:00,"Amazon, Apple, Walmart, Other Retailers Shutter Stores, Scale Back Operations In Areas Worst Hit With Protests",AMZN,https://www.benzinga.com/news/20/06/16146370/amazon-apple-walmart-other-retailers-shutter-stores-scale-back-operations-in-areas-worst-hit-with-pr,Neer Varshney,,,,,,,negative,0.951817750930786
76203,2020-05-31 00:00:00+00:00,Amazon Company Spokesperson Says Adjusted Routes or Scaled Back Typical Delivery Operations to Ensure Safety of Its Teams in Handful of U.S. Cities,AMZN,https://www.benzinga.com/news/20/05/16146217/amazon-company-spokesperson-says-adjusted-routes-or-scaled-back-typical-delivery-operations-to-ensur,Charles Gross,,,,,,,negative,0.778593122959137
76204,2020-05-31 00:00:00+00:00,Jeff Bezos Buying Stake in UK Startup Beacon,AMZN,https://www.benzinga.com/news/20/05/16145970/jeff-bezos-buying-stake-in-uk-startup-beacon,Charles Gross,,,,,,,neutral,0.923567235469818
76205,2020-05-30 00:00:00+00:00,"Benzinga's Bulls And Bears Of The Week: Amazon, Disney, Netflix And More",AMZN,https://www.benzinga.com/analyst-ratings/analyst-color/20/05/16145636/benzingas-bulls-and-bears-of-the-week-amazon-disney-netflix-and-more,Nelson Hem,,,,,,,neutral,0.9393619894981384
76206,2020-05-29 00:00:00+00:00,FedEx named as suitor for German parcel company,AMZN,https://www.benzinga.com/news/20/05/16141726/fedex-named-as-suitor-for-german-parcel-company,FreightWaves,,,,,,,neutral,0.8993926048278809
76207,2020-05-29 00:00:00+00:00,"Fandom, America's Navy Partner For Warzone Tournament To Celebrate National Military Appreciation Month",AMZN,https://www.benzinga.com/news/20/05/16133089/fandom-americas-navy-partner-for-warzone-tournament-to-celebrate-national-military-appreciation-mont,Crystal Mills,,,,,,,neutral,0.8023506999015808
76208,2020-05-29 00:00:00+00:00,"Amazon Offers Full-Time Employment To 125,000 Workers Hired To Meet Increased Demand During Pandemic",AMZN,https://www.benzinga.com/news/20/05/16135144/amazon-offers-full-time-employment-to-125-000-workers-hired-to-meet-increased-demand-during-the-pand,Neer Varshney,,,,,,,neutral,0.5174176692962646
76209,2020-05-29 00:00:00+00:00,"UPS Slaps 'Peak' Surcharge On Amazon, Walmart, Others, As Delivery Requests Balloon Post Lockdown Ease",AMZN,https://www.benzinga.com/news/20/05/16134488/ups-slaps-peak-surcharge-on-amazon-walmart-others-as-delivery-requests-balloon-post-lockdown-ease,Neer Varshney,,,,,,,negative,0.9630375504493712
76210,2020-05-28 00:00:00+00:00,"'Amazon's website is down for many users across the US' -Tweet From Business Insider; BZ NOTE: Benzinga Reporters In NYC, Detroit Not Experiencing Issues",AMZN,https://www.benzinga.com/news/20/05/16131561/amazons-website-is-down-for-many-users-across-the-us-tweet-from-business-insider-bz-note-benzinga-re,Benzinga Newsdesk,,,,,,,negative,0.9330793023109436
76211,2020-05-28 00:00:00+00:00,"Here's How Amazon Could Become A Threat To Tesla, Ford And More With Zoox Buy",AMZN,https://www.benzinga.com/analyst-ratings/analyst-color/20/05/16128693/heres-how-amazon-could-become-a-threat-to-tesla-ford-and-more-with-zoox-buy,Elizabeth Balboa,,,,,,,neutral,0.8711290955543518
76212,2020-05-28 00:00:00+00:00,"'Rivian reopens factory, delays electric pickup/SUV, but Amazon delivery van is still on time' -Electrek Report",AMZN,https://www.benzinga.com/news/20/05/16129055/rivian-reopens-factory-delays-electric-pickupsuv-but-amazon-delivery-van-is-still-on-time-electrek-r,Benzinga Newsdesk,,,,,,,neutral,0.788970410823822
76213,2020-05-28 00:00:00+00:00,Hearing Amazon Has Said It Will Keep 125K Of 175K Jobs Added During Pandemic As Permanent Positions,AMZN,https://www.benzinga.com/news/20/05/16125279/hearing-amazon-has-said-it-will-keep-125k-of-175k-jobs-added-during-pandemic-as-permanent-positions,Benzinga Newsdesk,,,,,,,negative,0.5000401139259338
76214,2020-05-27 00:00:00+00:00,E-commerce Drives Multi-Pronged Expansion At UPS Airlines,AMZN,https://www.benzinga.com/news/20/05/16123265/e-commerce-drives-multi-pronged-expansion-at-ups-airlines,FreightWaves,,,,,,,positive,0.8579117655754089
76215,2020-05-27 00:00:00+00:00,"Amazon Is Serious About Self-Driving Technology, Eyeing Multi-Billion Dollar Acquisition",AMZN,https://www.benzinga.com/news/20/05/16118269/amazon-is-serious-about-self-driving-technology-eyeing-multi-billion-dollar-acquisition,FreightWaves,,,,,,,neutral,0.7823665738105774
76216,2020-05-27 00:00:00+00:00,Bezos Says Amazon's Strategy Is To Undercharge For Prime Membership Relative TO ITs value For Customers,AMZN,https://www.benzinga.com/news/20/05/16120408/bezos-says-amazons-strategy-is-to-undercharge-for-prime-membership-relative-to-its-value-for-custome,Benzinga Newsdesk,,,,,,,positive,0.515011727809906
76217,2020-05-27 00:00:00+00:00,Same Old Leadership Song Lifts These Leveraged ETFs,AMZN,https://www.benzinga.com/trading-ideas/long-ideas/20/05/16112730/same-old-leadership-song-lifts-these-leveraged-etfs,ETF Professor,,,,,,,positive,0.7620294690132141
76218,2020-05-27 00:00:00+00:00,These 10 Stocks Have Surged During The Coronavirus Pandemic,AMZN,https://www.benzinga.com/news/20/05/16109182/these-10-stocks-have-surged-during-the-coronavirus-pandemic,Dylan Wittenberg,,,,,,,positive,0.925728976726532
76219,2020-05-27 00:00:00+00:00,"A Peek Into The Markets: US Stock Futures Surge Ahead Of HP Earnings, Beige Book Report",AMZN,https://www.benzinga.com/news/earnings/20/05/16113663/a-peek-into-the-markets-us-stock-futures-surge-ahead-of-hp-earnings-beige-book-report,Lisa Levin,,,,,,,neutral,0.5478320717811584
76220,2020-05-27 00:00:00+00:00,"6 Stocks To Watch For May 27, 2020",AMZN,https://www.benzinga.com/news/earnings/20/05/16113283/6-stocks-to-watch-for-may-27-2020,Lisa Levin,,,,,,,neutral,0.9133684635162354
76221,2020-05-27 00:00:00+00:00,11 Local News Stations Ran Amazon Produced Content Praising Company's Health And Safety Efforts,AMZN,https://www.benzinga.com/news/20/05/16112933/eleven-local-news-stations-ran-amazon-produced-content-praising-companys-health-and-safety-efforts,Shivdeep Dhaliwal,,,,,,,neutral,0.8320037722587585
76222,2020-05-27 00:00:00+00:00,Amazon Looks To Double-Down On Self-Driving Tech With Zoox Acquisition: WSJ,AMZN,https://www.benzinga.com/news/20/05/16112895/amazon-looks-to-double-down-on-self-driving-tech-with-zoox-acquisition-wsj,Neer Varshney,,,,,,,positive,0.5429089665412903
76223,2020-05-27 00:00:00+00:00,"Trump Gets Mad Over Fact Check Warning On Twitter, Claims Election Interference",AMZN,https://www.benzinga.com/news/20/05/16112830/trump-gets-mad-over-fact-check-warning-on-twitter-claims-election-interference,Shivdeep Dhaliwal,,,,,,,negative,0.908684015274048
76224,2020-05-26 00:00:00+00:00,Amazon in Advanced Talks to Buy Self-Driving-Car Tech Company Zoox; Deal Expected to Value Zoox at Less Than Its Private Valuation,AMZN,https://www.benzinga.com/m-a/20/05/16112768/amazon-in-advanced-talks-to-buy-self-driving-car-tech-company-zoox-deal-expected-to-value-zoox-at-le,Charles Gross,,,,,,,neutral,0.8876944780349731
76225,2020-05-26 00:00:00+00:00,Amazon Expects To Invest $4B Apr.-June On Covid Initiatives,AMZN,https://www.benzinga.com/news/20/05/16110246/amazon-expects-to-invest-4b-apr-june-on-covid-initiatives,Benzinga Newsdesk,,,,,,,neutral,0.7901210784912109
76226,2020-05-26 00:00:00+00:00,"Aircraft Prices, E-Commerce Conditions Are Ripe For Amazon Air, Says Bullish BofA",AMZN,https://www.benzinga.com/analyst-ratings/analyst-color/20/05/16105886/aircraft-prices-e-commerce-conditions-are-ripe-for-amazon-air-says-bullish-bofa,Priya Nigam,,,,,,,positive,0.9320638179779052
76227,2020-05-26 00:00:00+00:00,"'Amazon is looking to invest in localized podcast content, like news and sports' -Axios, Citing Sources",AMZN,https://www.benzinga.com/news/20/05/16106302/amazon-is-looking-to-invest-in-localized-podcast-content-like-news-and-sports-axios-citing-sources,Benzinga Newsdesk,,,,,,,positive,0.5128874778747559
76228,2020-05-26 00:00:00+00:00,In Consumers We Trust: 3 Leveraged ETFs That Surged In April,AMZN,https://www.benzinga.com/etfs/sector-etfs/20/05/16105814/in-consumers-we-trust-3-leveraged-etfs-that-surged-in-april,Direxion,,,,,,,positive,0.9231787919998168
76229,2020-05-26 00:00:00+00:00,"'FAANG Stocks Are Strong Once Again,' Facebook, Amazon, Netflix Hit Record Highs Last Week",AMZN,https://www.benzinga.com/news/20/05/16103196/faang-stocks-are-strong-once-again-facebook-amazon-netflix-hit-record-highs-last-week,Neer Varshney,,,,,,,positive,0.9371755719184875
76230,2020-05-26 00:00:00+00:00,Amazon Shareholders Demand Disclosures On COVID-19 Worker Safety,AMZN,https://www.benzinga.com/news/20/05/16102939/amazon-shareholders-demand-disclosures-on-covid-19-worker-safety,Shivdeep Dhaliwal,,,,,,,neutral,0.5332144498825073
76231,2020-05-23 00:00:00+00:00,"Barron's Picks And Pans: Dropbox, Slack, Starbucks And More",AMZN,https://www.benzinga.com/media/20/05/16100392/barrons-picks-and-pans-dropbox-slack-starbucks-and-more,Nelson Hem,,,,,,,neutral,0.92746239900589
76232,2020-05-22 00:00:00+00:00,3 Tips To Make Money In The Stock Market,AMZN,https://www.benzinga.com/markets/options/20/05/16096164/3-tips-to-make-money-in-the-stock-market,Renato Capelj,,,,,,,neutral,0.9006396532058716
76233,2020-05-22 00:00:00+00:00,The Secret to Tech's Resilience to COVID-19- Infrastructure Expansion,AMZN,https://www.benzinga.com/news/earnings/20/05/16093892/the-secret-to-techs-resilience-to-covid-19-infrastructure-expansion,IAM Newswire,,,,,,,neutral,0.7809237837791443
76234,2020-05-22 00:00:00+00:00,A Peek Into The Markets: US Stock Futures Down Ahead Of Three-Day Weekend,AMZN,https://www.benzinga.com/news/earnings/20/05/16092377/a-peek-into-the-markets-us-stock-futures-down-ahead-of-three-day-weekend,Lisa Levin,,,,,,,negative,0.9518505930900574
76235,2020-05-22 00:00:00+00:00,Amazon Reschedules Prime Day to September As It Tries To Restore Pre-Pandemic Operations,AMZN,https://www.benzinga.com/news/20/05/16091350/amazon-reschedules-prime-day-to-september-as-it-tries-to-restore-pre-pandemic-operations,Shivdeep Dhaliwal,,,,,,,neutral,0.481426477432251
76236,2020-05-22 00:00:00+00:00,"KKR To Invest $1.5B In India's Jio Platforms, Joins Facebook, Three Other US Firms As Stakeholders",AMZN,https://www.benzinga.com/news/20/05/16091364/kkr-to-invest-1-5b-in-indias-jio-platforms-joins-facebook-three-other-us-firms-as-stakeholders,Neer Varshney,,,,,,,neutral,0.7819623947143555
76237,2020-05-21 00:00:00+00:00,"Here's How Much Investing $1,000 In The 2015 Shopify IPO Would Be Worth Today",AMZN,https://www.benzinga.com/general/education/20/05/16085330/heres-how-much-investing-1-000-in-the-2015-shopify-ipo-would-be-worth-today,Wayne Duggan,,,,,,,neutral,0.9422719478607178
76238,2020-05-21 00:00:00+00:00,Making Sense Of Walmart's Decision To Close Jet.com: 'Mission Accomplished',AMZN,https://www.benzinga.com/analyst-ratings/analyst-color/20/05/16087942/making-sense-of-walmarts-decision-to-close-jet-com-mission-accomplished,Jayson Derrick,,,,,,,neutral,0.7324758172035217
76239,2020-05-21 00:00:00+00:00,COVID-19 Has Dimmed The Magic Of e-Commerce,AMZN,https://www.benzinga.com/news/20/05/16086797/covid-19-has-dimmed-the-magic-of-e-commerce,IAM Newswire,,,,,,,neutral,0.6273711919784546
76240,2020-05-21 00:00:00+00:00,"New Investors Pile In, Fuel Record Rise In Account Openings, Trading Volumes",AMZN,https://www.benzinga.com/fintech/20/05/16086818/new-investors-pile-in-fuel-record-rise-in-account-openings-trading-volumes,Renato Capelj,,,,,,,neutral,0.4702000617980957
76241,2020-05-21 00:00:00+00:00,3 Ways Small Businesses Can Get Emergency Help Right Now,AMZN,https://www.benzinga.com/government/20/05/16058010/3-ways-small-businesses-can-get-emergency-help-right-now,AARP,,,,,,,neutral,0.8794800043106079
76242,2020-05-21 00:00:00+00:00,Stocks That Hit 52-Week Highs On Thursday,AMZN,https://www.benzinga.com/news/20/05/16085782/stocks-that-hit-52-week-highs-on-thursday,Benzinga Insights,,,,,,,neutral,0.6795796155929565
76243,2020-05-21 00:00:00+00:00,Target And Walmart Prove There's Still Some Life In Retail,AMZN,https://www.benzinga.com/news/earnings/20/05/16084271/target-and-walmart-prove-theres-still-some-life-in-retail,IAM Newswire,,,,,,,neutral,0.566372275352478
76244,2020-05-21 00:00:00+00:00,Climate Change: Up And Down Pattern Continues As Week Advances And Powell Awaited,AMZN,https://www.benzinga.com/news/earnings/20/05/16085182/climate-change-up-and-down-pattern-continues-as-week-advances-and-powell-awaited,JJ Kinahan,,,,,,,negative,0.5564311146736145
76245,2020-05-21 00:00:00+00:00,Amazon Pushes Prime Day To To September,AMZN,https://www.benzinga.com/news/20/05/16084886/amazon-pushes-prime-day-to-to-september,Benzinga Newsdesk,,,,,,,neutral,0.7964985370635986
76246,2020-05-20 00:00:00+00:00,"Amazon Issues Press Release Highlighting 'Crucible,' Its Free-To-Play Shooter Game",AMZN,https://www.benzinga.com/news/20/05/16080412/amazon-issues-press-release-highlighting-crucible-its-free-to-play-shooter-game,Benzinga Newsdesk,,,,,,,neutral,0.8913379907608032
76247,2020-05-20 00:00:00+00:00,"A Challenge To Amazon, As Microsoft And FedEx Enter Multiyear Collaboration",AMZN,https://www.benzinga.com/news/20/05/16071938/a-challenge-to-amazon-as-microsoft-and-fedex-enter-multiyear-collaboration,FreightWaves,,,,,,,neutral,0.5495929718017578
76248,2020-05-20 00:00:00+00:00,'Crucible' Is Out: Here's Everything You Need To Know About Amazon's First Video Game,AMZN,https://www.benzinga.com/news/20/05/16078166/crucible-is-out-heres-everything-you-need-to-know-about-amazons-first-video-game,Crystal Mills,,,,,,,neutral,0.9376205801963806
76249,2020-05-20 00:00:00+00:00,Facebook's New Shopping Feature Lifts Stock To All-Time Highs,AMZN,https://www.benzinga.com/analyst-ratings/analyst-color/20/05/16077618/facebooks-new-shopping-feature-lifts-stock-to-all-time-highs,Jayson Derrick,,,,,,,positive,0.9047182202339172
76250,2020-05-20 00:00:00+00:00,Stocks That Hit 52-Week Highs On Wednesday,AMZN,https://www.benzinga.com/news/20/05/16076168/stocks-that-hit-52-week-highs-on-wednesday,Benzinga Insights,,,,,,,neutral,0.6686745285987854
76251,2020-05-20 00:00:00+00:00,"'Amazon launches its first big-budget game, a shooter called Crucible' -Tweet From CNBC",AMZN,https://www.benzinga.com/news/20/05/16075347/amazon-launches-its-first-big-budget-game-a-shooter-called-crucible-tweet-from-cnbc,Benzinga Newsdesk,,,,,,,neutral,0.7681235074996948
76252,2020-05-20 00:00:00+00:00,Facebook Plans To Resume Work In Office In July At 25% Capacity And Safety Measures In Place,AMZN,https://www.benzinga.com/news/20/05/16072397/facebook-plans-to-resume-work-in-office-since-july-at-25-capacity-and-safety-measures-in-place,Neer Varshney,,,,,,,positive,0.7698392868041992
76253,2020-05-20 00:00:00+00:00,Alibaba Invests $1.4B In AI And Internet of Things Systems For Its Smart Speakers,AMZN,https://www.benzinga.com/news/20/05/16072461/alibaba-invests-1-4b-in-ai-and-internet-of-things-systems-for-its-smart-speakers,Shivdeep Dhaliwal,,,,,,,neutral,0.783897876739502
76254,2020-05-20 00:00:00+00:00,McDonald's Faces Class Action Over Lack Of Worker Protection Against Coronavirus,AMZN,https://www.benzinga.com/news/20/05/16072339/mcdonalds-faces-class-action-over-lack-of-worker-protection-against-coronavirus,Neer Varshney,,,,,,,negative,0.961359977722168
76255,2020-05-19 00:00:00+00:00,Opinion: Is Amazon Really A Winner Of The Pandemic?,AMZN,https://www.benzinga.com/opinion/20/05/16066299/opinion-is-amazon-really-a-winner-of-the-pandemic,IAM Newswire,,,,,,,neutral,0.9047706127166748
76256,2020-05-19 00:00:00+00:00,"Amazon Announces New Fulfillment Center In Wilmington, Delaware",AMZN,https://www.benzinga.com/news/20/05/16067241/amazon-announces-new-fulfillment-center-in-wilmington-delaware,Benzinga Newsdesk,,,,,,,positive,0.6157357096672058
76257,2020-05-19 00:00:00+00:00,"Walmart Earnings Look Strong Across the Board, But Home Depot Down After Missing on EPS",AMZN,https://www.benzinga.com/markets/20/05/16065422/walmart-earnings-look-strong-across-the-board-but-home-depot-down-after-missing-on-eps,JJ Kinahan,,,,,,,negative,0.9656923413276672
76258,2020-05-19 00:00:00+00:00,Women's Wear Daily On Monday Published Article 'Hear Amazon in Talks With Penney's',AMZN,https://www.benzinga.com/m-a/20/05/16063578/womens-wear-daily-on-monday-published-article-hear-amazon-in-talks-with-penneys,Benzinga Newsdesk,,,,,,,neutral,0.9226223826408386
76259,2020-05-19 00:00:00+00:00,'Hear Amazon in Talks With Penney's' -Yesterday WWD Report,AMZN,https://www.benzinga.com/news/20/05/16063556/hear-amazon-in-talks-with-penneys-yesterday-wwd-report,Benzinga Newsdesk,,,,,,,neutral,0.7975319027900696
76260,2020-05-19 00:00:00+00:00,Amazon Warehouse Workers In Seattle Area Can Now Have Access To Company's Virtual Medical Clinic,AMZN,https://www.benzinga.com/news/20/05/16061414/amazon-warehouse-workers-in-seattle-area-can-now-have-access-to-companys-virtual-medical-clinic,Shivdeep Dhaliwal,,,,,,,neutral,0.815134584903717
76261,2020-05-18 00:00:00+00:00,Walmart Earnings Ahead: Sales Figures May Offer Outlook For Spending During Coronavirus Lockdown,AMZN,https://www.benzinga.com/news/earnings/20/05/16059949/walmart-earnings-ahead-sales-figures-may-offer-outlook-for-spending-during-coronavirus-lockdown,JJ Kinahan,,,,,,,neutral,0.5995880961418152
76262,2020-05-18 00:00:00+00:00,Does Amazon's Jeff Bezos Smoke Weed?,AMZN,https://www.benzinga.com/markets/cannabis/20/05/16057489/does-amazons-jeff-bezos-smoke-weed,The Fresh Toast,,,,,,,neutral,0.8612881302833557
76263,2020-05-18 00:00:00+00:00,"Walmart, Target And Home Depot Among Major Retailers Set To Report Earnings In Days Ahead",AMZN,https://www.benzinga.com/news/earnings/20/05/16056192/walmart-target-home-depot-among-major-retailers-set-to-report-earnings-in-days-ahead,JJ Kinahan,,,,,,,positive,0.5360282063484192
76264,2020-05-18 00:00:00+00:00,Morning Market Stats in 5 Minutes,AMZN,https://www.benzinga.com/intraday-update/20/05/16055442/morning-market-stats-in-5-minutes,Benzinga Insights,,,,,,,neutral,0.9097254276275636
76265,2020-05-18 00:00:00+00:00,"Already Soaring, This Online Retail ETF Has E-Commerce Trends In Its Favor",AMZN,https://www.benzinga.com/trading-ideas/long-ideas/20/05/16052578/already-soaring-this-online-retail-etf-has-e-commerce-trends-in-its-favor,ETF Professor,,,,,,,positive,0.714051365852356
76266,2020-05-18 00:00:00+00:00,"General Atlantic To Invest $871M In India's Jio Platform, Joining Facebook, Vista, Silver Lake As Stakeholders",AMZN,https://www.benzinga.com/news/20/05/16052626/general-atlantic-to-invest-871m-in-indias-jio-platform-joining-facebook-vista-silver-lake-as-stakeho,Neer Varshney,,,,,,,neutral,0.7560259103775024
76267,2020-05-17 00:00:00+00:00,"Barron's Picks And Pans: Cisco, Gilead, Netflix, Wayfair And More",AMZN,https://www.benzinga.com/top-stories/20/05/16051966/barrons-picks-and-pans-cisco-gilead-netflix-wayfair-and-more,Nelson Hem,,,,,,,neutral,0.9393224716186525
76268,2020-05-16 00:00:00+00:00,"Q1 13F Roundup: How Buffett, Einhorn, Ackman And Others Adjusted Their Portfolios",AMZN,https://www.benzinga.com/news/20/05/16051311/q1-13f-roundup-how-buffett-einhorn-ackman-and-others-adjusted-their-portfolios,Wayne Duggan,,,,,,,neutral,0.8799787759780884
76269,2020-05-16 00:00:00+00:00,"Seth 'Scump' Abner Slams 'Call Of Duty: Modern Warfare,' Claims 'Warzone' Saved It",AMZN,https://www.benzinga.com/news/20/05/16049026/seth-scump-abner-slams-call-of-duty-modern-warfare-claims-warzone-saved-it,Crystal Mills,,,,,,,neutral,0.7992405295372009
