Date,Stock_symbol,Open,High,Low,Close,Volume,Daily_Return,SMA_10,SMA_20,EMA_10,EMA_20,RSI_14,MACD,MACD_signal,MACD_hist,Volatility_20,Volatility_20_annualized,AvgSentiment,AvgConfidence,HeadlineCount,Tomorrow_Close,TomorrowUp,SentimentEMA
2019-08-13,TSLA,15.253999710083008,15.733332633972168,15.170000076293944,15.666666984558104,72721500,0.0261561042163951,15.597399806976318,16.07270007133484,15.660224507340184,15.787397049829364,45.56726529071074,-0.0999822660365978,-0.0187147368603075,-0.0812675291762903,0.0365539512438734,0.5802759865684157,0.0,0.0,0.0,14.641332626342772,0,0.0459226356802946
2019-08-14,TSLA,15.413999557495115,15.43333339691162,14.446000099182127,14.641332626342772,143439000,-0.0654468726006595,15.45079984664917,15.955233335494995,15.474971438067929,15.678248057116356,36.70882284051332,-0.1769067925250897,-0.0503531479932639,-0.1265536445318258,0.0389717394830502,0.6186571849904869,-0.3333333333333333,0.744254489739736,3.0,14.37600040435791,0,-0.08049602065758137
2019-08-15,TSLA,14.723999977111816,14.77066707611084,14.103333473205566,14.37600040435791,122394000,-0.0181221360620872,15.329399871826173,15.828900051116944,15.275158522847924,15.554224471139362,34.8222631006025,-0.2563253675387962,-0.0915475919023704,-0.1647777756364257,0.0390534769780973,0.6199547274985914,0.0,0.9005745649337769,1.0,14.662667274475098,1,-0.05366401377172092
2019-08-16,TSLA,14.444000244140623,14.815999984741213,14.40133285522461,14.662667274475098,76477500,0.0199406554016434,15.233399868011476,15.701433420181274,15.163796477689226,15.469314261933242,38.499734381380314,-0.2927587985796318,-0.1317898332378227,-0.1609689653418091,0.0391117146368156,0.6208792216700346,-1.0,0.9646462202072144,1.0,15.121999740600586,1,-0.3691093425144806
2019-08-19,TSLA,14.947333335876465,15.18866729736328,14.779999732971191,15.121999740600586,79644000,0.0313266650280674,15.22346658706665,15.60526671409607,15.156197070945836,15.43623668847299,43.95620556464066,-0.2813253207744957,-0.1616969307451573,-0.1196283900293383,0.0400392986341731,0.6356041611328221,0.4,0.7591910481452941,5.0,15.057332992553713,0,-0.11273956167632042
2019-08-20,TSLA,15.174667358398438,15.272666931152344,14.969332695007324,15.057332992553713,61878000,-0.0042763357463398,15.190866565704344,15.490899991989137,15.138221783965449,15.400150622194964,43.37277305293796,-0.2743200822155263,-0.1842215610392311,-0.0900985211762951,0.0396832360521968,0.6299518428743122,0.375,0.7586212828755379,8.0,14.722000122070312,0,0.049840292215786376
2019-08-21,TSLA,14.800666809082031,14.881333351135254,14.506667137145996,14.722000122070312,116914500,-0.0222704027764566,15.106933307647704,15.344066667556763,15.062545118166332,15.33556486027833,40.37972572884371,-0.2924556931584234,-0.2058683874630696,-0.0865873056953538,0.0394049664167107,0.6255344493568119,-0.6666666666666666,0.6701033810774485,3.0,14.8100004196167,1,-0.1889953607450313
2019-08-22,TSLA,14.853333473205566,15.026666641235352,14.54800033569336,14.8100004196167,98385000,0.0059774688776468,14.999266624450684,15.321833324432372,15.016627900248215,15.285511104024842,41.520224413250425,-0.2963117099828238,-0.2239570519670204,-0.0723546580158034,0.0254907682182519,0.4046534006009019,0.125,0.8578392863273621,8.0,14.09333324432373,0,-0.08433024049668754
2019-08-23,TSLA,14.664667129516602,14.744667053222656,14.06666660308838,14.09333324432373,128079000,-0.0483907599586359,14.84186668395996,15.266366624832154,14.848756144625582,15.17197035548188,35.55508501974292,-0.3531260652391825,-0.2497908546214529,-0.1033352106177296,0.0275965552311943,0.4380817331027936,0.1666666666666666,0.8057142297426859,6.0,14.333333015441896,1,-0.0006646047755695006
2019-08-26,TSLA,14.239999771118164,14.334667205810549,14.102666854858398,14.333333015441896,75778500,0.017029312154726,14.74846668243408,15.197133255004882,14.755042848410366,15.092100132620928,38.72968504129084,-0.374469227185715,-0.2747265291343053,-0.0997426980514097,0.0266372874294242,0.4228538288376214,0.1666666666666666,0.777895579735438,6.0,14.272000312805176,0,0.055112485705175865
2019-08-27,TSLA,14.38266658782959,14.58666706085205,14.135333061218262,14.272000312805176,81243000,-0.0042790258602548,14.60900001525879,15.103199911117551,14.667216932845784,15.013995387876571,38.21164650284981,-0.3918162593805352,-0.2981444751835513,-0.0936717841969839,0.0255677615989921,0.4058756326291214,0.0,0.9052594304084778,1.0,14.37266731262207,1,0.036741657136783915
2019-08-28,TSLA,14.246000289916992,14.483332633972168,14.154000282287598,14.37266731262207,48382500,0.0070534611554466,14.582133483886718,15.016466665267943,14.613662456441473,14.95291652356662,39.63875181424306,-0.3929116805234987,-0.3170979162515407,-0.0758137642719579,0.0257234238353528,0.408346694024729,0.0,0.8242445290088654,2.0,14.780667304992676,1,0.02449443809118928
2019-08-29,TSLA,14.600000381469728,14.893333435058594,14.533332824707031,14.780667304992676,77692500,0.0283872146690753,14.622600173950197,14.976000022888185,14.644026974359871,14.936511836083389,45.1665558436841,-0.356745282534451,-0.3250273895081228,-0.0317178930263282,0.0259678237450599,0.4122264223139196,1.0,0.8207422494888306,2.0,15.040666580200195,1,0.3496629587274595
2019-08-30,TSLA,15.276666641235352,15.496000289916992,14.947333335876465,15.040666580200195,139809000,0.0175904964128172,14.660400104522704,14.94689998626709,14.71614326633084,14.946431335523084,48.408947547763375,-0.3036036293067106,-0.3207426374678404,0.0171390081611297,0.0263355477084943,0.4180638592641177,0.5,0.866301603615284,8.0,15.000666618347168,0,0.39977530581830634
2019-09-03,TSLA,14.93866729736328,15.263333320617676,14.87733268737793,15.000666618347168,80311500,-0.0026594540634046,14.648266792297363,14.935866689682006,14.76787478487926,14.951596600553948,47.93928746299512,-0.2616994406372797,-0.3089339981017282,0.0472345574644485,0.0257213798519354,0.4083142467938913,-0.5,0.8557041883468628,2.0,14.711999893188477,0,0.09985020387887093
2019-09-04,TSLA,15.12600040435791,15.230667114257812,14.61400032043457,14.711999893188477,86415000,-0.0192435931350961,14.61373348236084,14.902300024032591,14.757715713662757,14.92877786651914,44.5780376609762,-0.2489137388076514,-0.2969299462429129,0.0480162074352614,0.0259128833631967,0.4113542707898489,-0.5,0.8438770473003387,2.0,15.305333137512209,1,-0.10009986408075269
2019-09-05,TSLA,14.833333015441896,15.31999969482422,14.723333358764648,15.305333137512209,110929500,0.0403298836753283,14.672066783905027,14.889500045776368,14.857282517999018,14.964640273280386,52.023985990161265,-0.1887284003476992,-0.2752896370638702,0.086561236716171,0.0274522220943502,0.4357905155865805,0.5,0.9060090333223344,4.0,15.16333293914795,0,0.09993342394616485
2019-09-06,TSLA,15.146666526794434,15.309332847595217,15.011333465576172,15.16333293914795,62841000,-0.0092778247352374,14.707400035858154,14.85333333015442,14.912928049117005,14.983563384315392,50.2828489778607,-0.1507515452944865,-0.2503820187099935,0.0996304734155069,0.0270420212994228,0.429278779840708,-1.0,0.8273287415504456,1.0,15.452667236328123,1,-0.26671105070255674
2019-09-09,TSLA,15.333333015441896,15.583999633789062,15.281999588012695,15.452667236328123,72040500,0.0190811807892963,14.843333435058591,14.842600059509277,15.011062446791753,15.028239941649938,53.68421962096634,-0.0961988340641255,-0.2195453817808199,0.1233465477166943,0.0272835922136942,0.4331135992195989,-0.3333333333333333,0.7384594480196635,3.0,15.702667236328123,1,-0.28891847824614897
2019-09-10,TSLA,15.386667251586914,15.702667236328123,15.262666702270508,15.702667236328123,73255500,0.0161784367822448,14.980266857147218,14.86436676979065,15.136808772162,15.092471112571667,56.45625205413015,-0.0324188029398921,-0.1821200660126344,0.1497012630727422,0.0268466030771198,0.4261766117335229,0.1666666666666666,0.6710606614748637,6.0,16.47333335876465,1,-0.13705676327521046
2019-09-11,TSLA,15.825332641601562,16.544666290283203,15.733332633972168,16.47333335876465,150642000,0.0490786763062511,15.200400161743165,14.904700088500975,15.37981324245339,15.223981802685286,63.673946360571094,0.0793983913596694,-0.1298163745381736,0.209214765897843,0.0283882311275729,0.4506491983474839,0.25,0.6980613172054291,4.0,16.391332626342773,0,-0.008037842183473658
2019-09-12,TSLA,16.51333236694336,16.899999618530273,16.293333053588867,16.391332626342773,128718000,-0.0049777862583134,15.402266693115234,14.992200088500976,15.563725857706004,15.335158071605049,62.48708741996927,0.1595582613286961,-0.0719414473647996,0.2314997086934958,0.0235303142193496,0.3735321581736373,-0.3333333333333333,0.7111404637495676,3.0,16.34666633605957,0,-0.1164696725667602
2019-09-13,TSLA,16.464000701904297,16.56333351135254,16.32466697692871,16.34666633605957,79696500,-0.002724994440746,15.558866596221923,15.09073338508606,15.706078671952106,15.431492192029287,61.811235427682576,0.2169801276199709,-0.0141571323678455,0.2311372599878165,0.0229468250978817,0.3642695555249431,0.6666666666666666,0.6852173805236816,3.0,16.187332153320312,0,0.14457577384438206
2019-09-16,TSLA,16.399999618530273,16.495332717895508,16.077999114990234,16.187332153320312,70921500,-0.0097471973467628,15.673533153533937,15.16696662902832,15.793579304928144,15.50347695024748,59.34541065209934,0.2467856421582102,0.0380314225373656,0.2087542196208446,0.0230049531885992,0.3651923103582966,0.6666666666666666,0.7764674623807272,3.0,16.319332122802734,1,0.31860607145181025
2019-09-17,TSLA,16.1646671295166,16.373332977294922,16.024667739868164,16.319332122802734,57981000,0.008154522822672,15.805399703979491,15.226833248138428,15.889170726359886,15.58117744287179,60.74263296779979,0.2778550811180125,0.0859961542534949,0.1918589268645175,0.0221894218340869,0.3522461514558049,0.0,0.6934806704521179,1.0,16.232667922973633,0,0.21240404763454018
2019-09-18,TSLA,16.333332061767578,16.544666290283203,16.158000946044922,16.232667922973633,62553000,-0.0053105236891408,15.957466506958008,15.285599994659425,15.95162476210784,15.64322415526244,59.30160319641693,0.2921174110161857,0.1272204056060331,0.1648970054101525,0.0222110425572991,0.3525893697965131,1.0,0.8970674574375153,2.0,16.440000534057617,1,0.4749360317563601
2019-09-19,TSLA,16.399999618530273,16.529333114624023,16.32266616821289,16.440000534057617,71937000,0.0127725529819131,16.070933246612547,15.371500015258787,16.040420357007797,15.7191076199096,61.64585477727159,0.3165019813531771,0.1650767207554619,0.1514252605977151,0.0213969676583898,0.3396663314099488,1.0,0.5163992643356323,1.0,16.041332244873047,0,0.6499573545042401
2019-09-20,TSLA,16.432666778564453,16.463333129882812,15.87733268737793,16.041332244873047,95295000,-0.0242498951480371,16.15873317718506,15.433066606521606,16.040586154801478,15.749795679429928,55.0765095697212,0.3001972429488813,0.1921008251941458,0.1080964177547354,0.022423082805105,0.3559554043783,-0.3333333333333333,0.8503576914469401,3.0,16.082000732421875,1,0.32219379189171565
2019-09-23,TSLA,16.0,16.345333099365234,15.947999954223633,16.082000732421875,65103000,0.0025352312967537,16.221666526794433,15.532499980926511,16.048116078005187,15.781434255905353,55.596347438132106,0.2872460338844664,0.2111298669322099,0.0761161669522564,0.0187172335411098,0.2971268710853603,0.0,0.6940662115812302,4.0,14.880666732788086,0,0.2147958612611438
2019-09-24,TSLA,16.101333618164062,16.132667541503906,14.84066677093506,14.880666732788086,193372500,-0.0747005313345035,16.13946647644043,15.559866666793823,15.835852560692986,15.695646872751324,40.637155059454024,0.1779927044884619,0.2045024344434604,-0.0265097299549984,0.025925783872735,0.4115590600299952,-0.75,0.8951862156391144,4.0,15.24666690826416,1,-0.10680275915923745
2019-09-25,TSLA,14.970666885375977,15.26533317565918,14.557332992553713,15.24666690826416,141406500,0.024595683919836,16.01679983139038,15.608599996566772,15.728727896615018,15.6528868761335,45.45261761419739,0.1195635549485025,0.1875146585444688,-0.0679511035959662,0.0263465837527389,0.4182390510352933,1.0,0.756946325302124,1.0,16.17066764831543,1,0.26213149389384166
2019-09-26,TSLA,15.37733268737793,16.220666885375977,15.15999984741211,16.17066764831543,178267500,0.0606034581597918,15.994733333587646,15.69850001335144,15.809080578742364,15.702199330627018,55.30902865988869,0.1461326443449504,0.1792382557045651,-0.0331056113596147,0.029270211013435,0.4646501949835981,0.1428571428571428,0.8083613174302238,7.0,16.142000198364258,0,0.22237337688160871
2019-09-27,TSLA,16.14666748046875,16.58066749572754,15.915332794189451,16.142000198364258,166746000,-0.0017728055869207,15.974266719818116,15.76656665802002,15.869611418673616,15.744085127554374,54.97711261518795,0.1629966910914184,0.1759899427819358,-0.0129932516905173,0.028847381402826,0.4579379830038435,0.25,0.8344844877719879,4.0,16.058000564575195,0,0.23158225125440582
2019-09-30,TSLA,16.200000762939453,16.26533317565918,15.740667343139648,16.058000564575195,88197000,-0.0052037933810442,15.961333560943604,15.81743335723877,15.903863990655722,15.773981835842072,53.95537370394687,0.1676509256920439,0.1743221393639574,-0.0066712136719134,0.0287661528053117,0.4566485189936278,-1.0,0.7252350449562073,1.0,16.312667846679688,1,-0.17894516583039607
2019-10-01,TSLA,16.100000381469727,16.39666748046875,15.94200038909912,16.312667846679688,92439000,0.015859214917846,15.9606671333313,15.883033418655396,15.97819196447826,15.825285265445654,56.58948081111371,0.1897021926758899,0.1773981500263439,0.0123040426495459,0.0288495132936141,0.4579718257209297,0.5,0.6498763561248779,2.0,16.208667755126953,0,0.047369889446402594
2019-10-02,TSLA,16.21933364868164,16.309999465942383,15.961999893188477,16.208667755126953,84471000,-0.0063754189400664,15.958267116546631,15.95786681175232,16.020096653687112,15.86179788351054,55.20066691298546,0.1965206744034606,0.1812226549017673,0.0152980195016933,0.0284302314906829,0.4513159334420646,0.0833333333333333,0.8573652356863022,12.0,15.535332679748535,0,0.0593577040753795
2019-10-03,TSLA,15.457332611083984,15.631999969482422,14.95199966430664,15.535332679748535,226267500,-0.0415416668137599,15.867800331115722,15.969366788864136,15.931957749334645,15.83070595934273,47.13509874962697,0.1459098985256037,0.1741601036265346,-0.0282502051009308,0.0290006838642001,0.4603715841328636,-0.1428571428571428,0.805881332783472,21.0,15.428667068481444,0,-0.008047244902127925
2019-10-04,TSLA,15.440667152404783,15.652000427246094,15.204667091369627,15.428667068481444,119925000,-0.0068660010999402,15.806533813476562,15.982633495330813,15.840450352815878,15.792416541165464,45.988741355974696,0.0960858527250572,0.1585452534462391,-0.0624594007211819,0.0289600316138115,0.459726249664284,-0.3,0.8472410082817078,10.0,15.847999572753906,1,-0.10536482993475194
2019-10-07,TSLA,15.31999969482422,15.904000282287598,15.236666679382324,15.847999572753906,120963000,0.0271787901321105,15.783133697509763,16.0024001121521,15.841822938259154,15.797710163221506,51.03090016792416,0.0894059499147399,0.1447173927399393,-0.0553114428251994,0.0292770282772201,0.4647584156911822,0.0,0.8206984230450222,7.0,16.003332138061523,1,-0.0702432199565013
2019-10-08,TSLA,15.724666595458984,16.262666702270508,15.633333206176758,16.003332138061523,130173000,0.0098013988828387,15.895400238037109,16.01743335723877,15.87118824731413,15.817293208444363,52.789080243651576,0.0955447383937055,0.1348828618706926,-0.039338123476987,0.0291451807898603,0.4626654017159258,0.0,0.0,0.0,16.302000045776367,1,-0.04682881330433421
2019-10-09,TSLA,16.08799934387207,16.48666763305664,16.043333053588867,16.302000045776367,103416000,0.0186628575310578,16.00093355178833,16.008866691589354,15.949517665216357,15.863455764380744,56.05609158845529,0.1230908617388806,0.1325244618443302,-0.0094336001054495,0.027256262795146,0.4326797581498719,0.4,0.7206625998020172,5.0,16.31599998474121,1,0.10211412446377718
2019-10-10,TSLA,16.351999282836914,16.618667602539062,16.10533332824707,16.31599998474121,94249500,0.0008587865860343,16.01546678543091,16.005100059509278,16.01615081422087,15.906555213938883,56.209064548318686,0.1443866416932486,0.1348968978141139,0.0094897438791347,0.0272332607660643,0.4323146122582725,1.0,0.9408797025680542,1.0,16.525999069213867,1,0.40140941630918475
2019-10-11,TSLA,16.476667404174805,16.738666534423828,16.45400047302246,16.525999069213867,127131000,0.0128707455668697,16.05386667251587,16.014066696166992,16.10885049694687,15.965549866822217,58.540462367539256,0.1761780014821745,0.143153118547726,0.0330248829344485,0.0273702520821976,0.4344892819838573,0.0,0.905636429786682,1.0,17.130666732788086,1,0.26760627753945654
2019-10-14,TSLA,16.52666664123535,17.23666763305664,16.475332260131836,17.130666732788086,153075000,0.0365888719369862,16.161133289337158,16.06123342514038,16.294635267099817,16.076513377866586,64.41510993886217,0.247313632582184,0.1639852213546176,0.0833284112275664,0.0283640649104561,0.4502655715437624,0.5,0.7857866138219833,4.0,17.19266700744629,1,0.345070851692971
2019-10-15,TSLA,17.18000030517578,17.333332061767578,16.941333770751953,17.19266700744629,96492000,0.0036192563678525,16.24913320541382,16.10490016937256,16.457913765344628,16.182813723540843,64.96331361299585,0.3051741787719386,0.1922230128380818,0.1129511659338567,0.0283406837258858,0.4498944067453756,0.5,0.8131634294986725,2.0,17.316667556762695,1,0.39671390112864735
2019-10-16,TSLA,17.159332275390625,17.47333335876465,17.128000259399414,17.316667556762695,100261500,0.0072124091778604,16.359933185577393,16.159100151062013,16.61405081832973,16.290799802895304,66.08853391258904,0.3569205288230925,0.225162516035084,0.1317580127880085,0.0282857817412283,0.4490228647580507,-0.5,0.7117620706558228,2.0,17.46466636657715,1,0.09780926741909828
2019-10-17,TSLA,17.5,17.652000427246094,17.344667434692383,17.46466636657715,71539500,0.0085466103295754,16.552866554260255,16.21033344268799,16.76870819073835,16.40259661848405,67.43288623300472,0.4052012434201835,0.2611702615121039,0.1440309819080795,0.0282295604937014,0.4481303801219272,0.0,0.8744390606880188,3.0,17.1299991607666,0,0.06520617827939885
2019-10-18,TSLA,17.3799991607666,17.520000457763672,17.00666618347168,17.1299991607666,86247000,-0.0191625307226602,16.72299976348877,16.264766788482667,16.834397458016213,16.47187305108239,61.49607112509092,0.4117132370891951,0.2912788566275222,0.1204343804616729,0.0279890928977237,0.4443130753779675,0.2,0.807517945766449,5.0,16.899999618530273,0,0.1101374521862659
2019-10-21,TSLA,17.222000122070312,17.299999237060547,16.678667068481445,16.899999618530273,75304500,-0.0134267106540847,16.828199768066405,16.305666732788087,16.846325123564224,16.51264700988695,57.73412265014351,0.393775795858442,0.3117782444737061,0.0819975513847358,0.0282493828405763,0.4484450501233231,0.2,0.8270701408386231,5.0,17.038667678833008,1,0.14009163479084394
2019-10-22,TSLA,16.954666137695312,17.222000122070312,16.72333335876465,17.038667678833008,69012000,0.0082052108540102,16.931733322143554,16.41356678009033,16.881296497249455,16.562744216453243,59.348754379602106,0.3862966111478592,0.3266819178085368,0.0596146933393224,0.0215584394928808,0.3422296173167761,-0.2857142857142857,0.80851297719138,7.0,16.978666305541992,0,-0.0018436720441992634
2019-10-23,TSLA,16.96666717529297,17.076000213623047,16.75666618347168,16.978666305541992,78916500,-0.0035214826899614,16.999399948120118,16.500166749954225,16.89900009875719,16.602355843985507,58.3107442023084,0.3712481761274873,0.3355951694723269,0.0356530066551603,0.0212662815828616,0.3375917542759497,0.12,0.8202767205238343,25.0,19.978666305541992,1,0.03877088530386715
2019-10-24,TSLA,19.891332626342773,20.32866668701172,19.280000686645508,19.978666305541992,445813500,0.1766923235319593,17.365666580200195,16.69056668281555,17.458939409081697,16.9239092212766,78.53003905032307,0.5945435825801617,0.3873848520938939,0.2071587304862678,0.0424044552637298,0.6731498586539578,0.2592592592592592,0.8095909401222512,27.0,21.875333786010746,1,0.11226700995566449
2019-10-25,TSLA,19.847999572753903,22.0,19.74066734313965,21.875333786010746,450091500,0.0949346393529095,17.900600051879884,16.977233362197875,18.261920204886977,17.395473465536995,83.85977851330284,0.9140158102077685,0.4927110437166688,0.4213047664910996,0.0461686434610829,0.7329044938034033,0.25,0.8648020476102829,8.0,21.847333908081055,0,0.15817800663710965
2019-10-28,TSLA,21.836000442504883,22.722667694091797,21.50666618347168,21.847333908081055,283054500,-0.0012799748887761,18.37226676940918,17.26670002937317,18.913813605467716,17.819460174350716,83.5301176122428,1.1516648209619795,0.624501799165731,0.5271630217962485,0.0460809471887364,0.731512358638185,-0.3333333333333333,0.7504717806975046,6.0,21.08133316040039,0,-0.005659106686371325
2019-10-29,TSLA,21.332666397094727,21.6200008392334,20.983333587646484,21.08133316040039,190264500,-0.0350615205911843,18.76113338470459,17.505133295059203,19.307908070000927,18.130114744450687,74.86006614085876,1.2636272076813595,0.7523268808688568,0.5113003268125029,0.0474997702788769,0.7540354769436336,-0.125,0.7177502736449242,8.0,21.000667572021484,0,-0.04543940445758088
2019-10-30,TSLA,20.86666679382324,21.252666473388672,20.6646671295166,21.000667572021484,144627000,-0.0038263988223681,19.12953338623047,17.74473328590393,19.615682524913755,18.40350072802886,73.98912209812352,1.3305118545260726,0.8679638756003,0.4625479789257726,0.0474459022930144,0.7531803491783133,-0.6666666666666666,0.8409764369328817,3.0,20.994667053222656,0,-0.25251515852727613
2019-10-31,TSLA,20.87333297729492,21.266666412353516,20.86666679382324,20.994667053222656,76005000,-0.0002857299073112,19.48253345489502,18.017700004577637,19.86640698460628,18.65027847328541,73.92022696934417,1.367273153494235,0.967825731179087,0.399447422315148,0.0457701686965372,0.7265789030190654,1.0,0.7651715874671936,1.0,20.88733291625977,0,0.1649898943151492
2019-11-01,TSLA,21.08799934387207,21.09866714477539,20.65333366394043,20.88733291625977,95758500,-0.00511244768449,19.858266830444336,18.29063329696655,20.052029881270553,18.863331277378208,72.61767006945831,1.371931013230153,1.0486467875893002,0.3232842256408528,0.0457255432535888,0.7258704960739394,0.0,0.8513584037621816,6.0,21.1646671295166,1,0.10999326287676615
2019-11-04,TSLA,20.98666763305664,21.46266746520996,20.617332458496097,21.1646671295166,131805000,0.0132776268932326,20.28473358154297,18.55646667480469,20.25432756276983,19.082506120439007,73.897537975701,1.382069319058207,1.1153312938830815,0.2667380251751254,0.0456550701986051,0.7247517710082331,-1.0,0.7275276780128479,1.0,21.14800071716309,0,-0.2600044914154892
2019-11-05,TSLA,21.308000564575195,21.567333221435547,21.07466697692871,21.14800071716309,104151000,-0.0007874639488314,20.695666885375974,18.813700103759764,20.416813590841333,19.279219891555588,73.67467581331272,1.3729328440741142,1.1668516039212882,0.206081240152826,0.0457855955963217,0.7268237974610479,0.1428571428571428,0.7966285177639553,7.0,21.77199935913086,1,-0.12571727999127855
2019-11-06,TSLA,21.200000762939453,21.781333923339844,20.96666717529297,21.77199935913086,119113500,0.0295062710803366,21.175000190734863,19.08720006942749,20.663211003257608,19.51662745989609,76.5287707270328,1.399906348285441,1.2134625527941187,0.1864437954913222,0.0458959405081436,0.7285754686317806,0.6363636363636364,0.8004469275474548,11.0,22.36933326721191,1,0.1283096921270264
2019-11-07,TSLA,21.94266700744629,22.766666412353516,21.868000030517575,22.36933326721191,217009500,0.0274358775337064,21.414066886901857,19.389866733551024,20.973415051249297,19.7883137272595,78.8883524219838,1.4527366550981,1.261317373254915,0.191419281843185,0.0458346544177659,0.7276025821079805,0.5,0.9084720611572266,2.0,22.47599983215332,1,0.2522064614180176
2019-11-08,TSLA,22.299999237060547,22.497333526611328,22.166667938232425,22.47599983215332,91038000,0.0047684284402771,21.474133491516113,19.687366771698,21.246612284140937,20.044283832487483,79.28875893265248,1.4860815313700328,1.3062702048779389,0.1798113264920942,0.0459071588750443,0.728753554685394,-0.25,0.7350560426712036,4.0,23.006000518798828,1,0.08480430761201177
2019-11-11,TSLA,22.93000030517578,23.279333114624023,22.799999237060547,23.006000518798828,149800500,0.023580739037349,21.59000015258789,19.981133460998535,21.566501054078735,20.326352088326654,81.19702280646642,1.537550289419535,1.352526221786258,0.185024067633277,0.0456979844532642,0.7254330136813988,0.2222222222222222,0.8443216615253024,9.0,23.32866668701172,1,0.1306102791487486
2019-11-12,TSLA,23.12666702270508,23.357999801635746,22.93600082397461,23.32866668701172,110391000,0.0140253047438312,21.814733505249023,20.287933444976808,21.886894805521095,20.61228681201095,82.26816626090609,1.5860926256471617,1.3992395025584388,0.1868531230887227,0.0456115678371185,0.7240611924286081,-0.1428571428571428,0.7248053763593946,7.0,23.073999404907227,0,0.03945447181345148
